chave_fato,quantidade_empresa,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,faixa_veiculos
7391062000110,7391062000110,,,,0 a 5
6152977000100,6152977000100,,,,0 a 5
16454736000170,16454736000170,,,,0 a 5
13274767000150,13274767000150,,,,0 a 5
12343576000130,12343576000130,,,,0 a 5
13129007000150,13129007000150,,,,0 a 5
11060000290,11060000290,,,,0 a 5
16455124000100,16455124000100,,,,0 a 5
7694739000190,7694739000190,,1.0,0.0,0 a 5
73839771000140,73839771000140,,,,0 a 5
13070774000130,13070774000130,,,,0 a 5
13732040000170,13732040000170,,,,0 a 5
8364699000180,8364699000180,,,,0 a 5
14557035000130,14557035000130,,,,0 a 5
12157088000210,12157088000210,,,,0 a 5
90369836000150,90369836000150,,,,0 a 5
14492037000350,14492037000350,,,,0 a 5
14750464000120,14750464000120,,1.0,0.0,0 a 5
55494082000160,55494082000160,,1.0,0.0,0 a 5
12333017000140,12333017000140,,,,0 a 5
8277341000110,8277341000110,,,,0 a 5
7995036000100,7995036000100,,,,0 a 5
86825700000130,86825700000130,,,,0 a 5
78807427000940,78807427000940,,,,0 a 5
8615336000170,8615336000170,,,,0 a 5
12717632000150,12717632000150,,,,0 a 5
5442424000120,5442424000120,,,,0 a 5
1119483000100,1119483000100,,,,0 a 5
16545908000110,16545908000110,,,,0 a 5
12124964000120,12124964000120,,,,0 a 5
63338420000100,63338420000100,,,,0 a 5
8359361000130,8359361000130,,,,0 a 5
37619558000160,37619558000160,,,,0 a 5
32677726000230,32677726000230,,,,0 a 5
12732937000130,12732937000130,,,,0 a 5
15639885000140,15639885000140,,2.0,0.0,0 a 5
10900000000100,10900000000100,,,,0 a 5
10429216000120,10429216000120,,,,0 a 5
7044522000720,7044522000720,,,,0 a 5
8864403000190,8864403000190,,,,0 a 5
482672000180,482672000180,,,,0 a 5
22833628000100,22833628000100,,,,0 a 5
13254187000100,13254187000100,,,,0 a 5
9786337000140,9786337000140,,,,0 a 5
455617000100,455617000100,,,,0 a 5
856457000100,856457000100,,,,0 a 5
256391000100,256391000100,,,,0 a 5
438391000120,438391000120,,,,0 a 5
1125250000110,1125250000110,,,,0 a 5
146635000100,146635000100,,,,0 a 5
6548172000180,6548172000180,,,,0 a 5
6615006000150,6615006000150,,,,0 a 5
2691539000160,2691539000160,,,,0 a 5
5763737000180,5763737000180,,,,0 a 5
52513231000100,52513231000100,,,,0 a 5
5373927000190,5373927000190,,,,0 a 5
3155134000170,3155134000170,,,,0 a 5
97544008000150,97544008000150,,,,0 a 5
6793254000190,6793254000190,,,,0 a 5
23202765000100,23202765000100,,,,0 a 5
16923821000130,16923821000130,,,,0 a 5
48546956000110,48546956000110,,,,0 a 5
10628175000100,10628175000100,,,,0 a 5
9449347000190,9449347000190,,,,0 a 5
10471521000180,10471521000180,,,,0 a 5
1584938000240,1584938000240,,,,0 a 5
1247326000180,1247326000180,,,,0 a 5
15819755000190,15819755000190,,,,0 a 5
11083588000100,11083588000100,,,,0 a 5
3465628000150,3465628000150,,,,0 a 5
37404779000200,37404779000200,,,,0 a 5
15485435000140,15485435000140,,,,0 a 5
12095471000100,12095471000100,,,,0 a 5
10555611000150,10555611000150,,,,0 a 5
2177437000120,2177437000120,,,,0 a 5
8994459000160,8994459000160,,0.0,0.0,0 a 5
4996913000160,4996913000160,,,,0 a 5
12727575000190,12727575000190,,,,0 a 5
53650008000160,53650008000160,,,,0 a 5
8554124000120,8554124000120,,,,0 a 5
5924015000160,5924015000160,,,,0 a 5
12570229000140,12570229000140,,,,0 a 5
4583600000180,4583600000180,,,,0 a 5
4423867000100,4423867000100,,,,0 a 5
34028316580860,34028316580860,,,,0 a 5
15449721000150,15449721000150,,,,0 a 5
8310441000100,8310441000100,,,,0 a 5
13324075000170,13324075000170,,,,0 a 5
7864421000100,7864421000100,,,,0 a 5
12886421000140,12886421000140,,,,0 a 5
8903729000180,8903729000180,,,,0 a 5
86476314000180,86476314000180,,0.0,1.0,0 a 5
5854848000100,5854848000100,,,,0 a 5
776542000150,776542000150,,,,0 a 5
4376815000120,4376815000120,,,,0 a 5
43274828000140,43274828000140,,,,0 a 5
91986125000600,91986125000600,,2.0,1.0,0 a 5
86413093000100,86413093000100,,,,0 a 5
7694717000120,7694717000120,,,,0 a 5
6342345000100,6342345000100,,,,0 a 5
12985612000160,12985612000160,,,,0 a 5
12485750000180,12485750000180,,1.0,0.0,0 a 5
11314863000150,11314863000150,,,,0 a 5
13505330000180,13505330000180,,,,0 a 5
6201468000120,6201468000120,,,,0 a 5
74648007000150,74648007000150,,6.0,0.0,0 a 5
81394000150,81394000150,,,,0 a 5
12913655000130,12913655000130,,,,0 a 5
8872740000120,8872740000120,,,,0 a 5
12562249000170,12562249000170,,,,0 a 5
4523737000140,4523737000140,,,,0 a 5
8171930000110,8171930000110,,,,0 a 5
5563545000120,5563545000120,,,,0 a 5
35294990000100,35294990000100,,,,0 a 5
10380980000310,10380980000310,,,,0 a 5
15626763000110,15626763000110,,,,0 a 5
2876959000110,2876959000110,,,,0 a 5
72447295000230,72447295000230,,,,0 a 5
12027372000190,12027372000190,,,,0 a 5
10260823000100,10260823000100,,,,0 a 5
12785532000160,12785532000160,,,,0 a 5
7358735000130,7358735000130,,,,0 a 5
10098084000100,10098084000100,,,,0 a 5
4179024000100,4179024000100,,,,0 a 5
4586972000160,4586972000160,,,,0 a 5
3359813000160,3359813000160,,,,0 a 5
96616925000130,96616925000130,,,,0 a 5
30497101000180,30497101000180,,,,0 a 5
10450483000180,10450483000180,,,,0 a 5
33610072000100,33610072000100,,,,0 a 5
3470979000150,3470979000150,,,,0 a 5
28932408000110,28932408000110,,,,0 a 5
65272676000180,65272676000180,,,,0 a 5
76210715000130,76210715000130,,,,0 a 5
56761794000160,56761794000160,,,,0 a 5
21303995000130,21303995000130,,,,0 a 5
72888035000110,72888035000110,,,,0 a 5
16765828000170,16765828000170,,,,0 a 5
93244408000190,93244408000190,,,,0 a 5
60908159000130,60908159000130,,,,0 a 5
52007358000140,52007358000140,,,,0 a 5
8719327000120,8719327000120,,,,0 a 5
21040001000210,21040001000210,,2.0,2.0,0 a 5
9151996000100,9151996000100,,,,0 a 5
469630000100,469630000100,,,,0 a 5
12186481000150,12186481000150,,,,0 a 5
26222331000160,26222331000160,,,,0 a 5
22822340000130,22822340000130,,,,0 a 5
40386930000220,40386930000220,,,,0 a 5
8521327000110,8521327000110,,,,0 a 5
12713336000180,12713336000180,,,,0 a 5
3105909000100,3105909000100,,,,0 a 5
15261624000130,15261624000130,,,,0 a 5
7991845000720,7991845000720,,,,0 a 5
8248936000300,8248936000300,,,,0 a 5
8384139000350,8384139000350,,,,0 a 5
15250150000120,15250150000120,,,,0 a 5
15252584000160,15252584000160,,,,0 a 5
56022296000520,56022296000520,,,,0 a 5
8649421000150,8649421000150,,,,0 a 5
6089777000150,6089777000150,,,,0 a 5
25572058000130,25572058000130,,,,0 a 5
13321402000130,13321402000130,,,,0 a 5
4587712000100,4587712000100,,,,0 a 5
13555320000150,13555320000150,,,,0 a 5
12543141000130,12543141000130,,,,0 a 5
10705158000110,10705158000110,,,,0 a 5
1156792000150,1156792000150,,,,0 a 5
1060651000130,1060651000130,,,,0 a 5
1916658000100,1916658000100,,4.0,13.0,0 a 5
15754683000140,15754683000140,,,,0 a 5
90053265000140,90053265000140,,0.0,3.0,0 a 5
13052174000140,13052174000140,,,,0 a 5
89986400001870,89986400001870,,0.0,0.0,0 a 5
10526712000100,10526712000100,,,,0 a 5
16629310000100,16629310000100,,,,0 a 5
11532956000150,11532956000150,,,,0 a 5
1751930000140,1751930000140,,,,0 a 5
14290408000150,14290408000150,,,,0 a 5
6860073000130,6860073000130,,,,0 a 5
14544378000160,14544378000160,,,,0 a 5
13977636000130,13977636000130,,,,0 a 5
14288604000190,14288604000190,,1.0,0.0,0 a 5
13693367000180,13693367000180,,,,0 a 5
10794968000190,10794968000190,,,,0 a 5
11230227000140,11230227000140,,,,0 a 5
12750880000100,12750880000100,,,,0 a 5
12510182000120,12510182000120,,,,0 a 5
11647269000180,11647269000180,,,,0 a 5
11956402000180,11956402000180,,,,0 a 5
12107948000120,12107948000120,,,,0 a 5
15306953000150,15306953000150,,0.0,0.0,0 a 5
15025041000100,15025041000100,,,,0 a 5
14799040000150,14799040000150,,,,0 a 5
15041562000150,15041562000150,,,,0 a 5
14387579000100,14387579000100,,,,0 a 5
11031117000310,11031117000310,,,,0 a 5
1393942000140,1393942000140,,,,0 a 5
50331370000180,50331370000180,,,,0 a 5
41798711000130,41798711000130,,,,0 a 5
2983170000240,2983170000240,,,,0 a 5
5346252000190,5346252000190,,,,0 a 5
1292801000130,1292801000130,,9.0,0.0,0 a 5
22702161000160,22702161000160,,,,0 a 5
3452701000150,3452701000150,,,,0 a 5
13741501000170,13741501000170,,1.0,0.0,0 a 5
2679078000100,2679078000100,,,,0 a 5
11283944000130,11283944000130,,,,0 a 5
4208081000170,4208081000170,,,,0 a 5
64703804000130,64703804000130,,,,0 a 5
1149953008910,1149953008910,,,,0 a 5
3163182000100,3163182000100,,,,0 a 5
8033206000120,8033206000120,,,,0 a 5
773591000130,773591000130,,,,0 a 5
14317832000140,14317832000140,,,,0 a 5
13974718000120,13974718000120,,,,0 a 5
15972469000160,15972469000160,,,,0 a 5
2197647000180,2197647000180,,,,0 a 5
11560997000150,11560997000150,,,,0 a 5
6987484000190,6987484000190,,,,0 a 5
7621349000190,7621349000190,,,,0 a 5
15891814000130,15891814000130,,,,0 a 5
15875922000110,15875922000110,,,,0 a 5
16000300000100,16000300000100,,,,0 a 5
11866135000150,11866135000150,,,,0 a 5
9184116000100,9184116000100,,,,0 a 5
14030430000160,14030430000160,,,,0 a 5
7995564000150,7995564000150,,,,0 a 5
7679132000130,7679132000130,,,,0 a 5
14053008000120,14053008000120,,,,0 a 5
354496000100,354496000100,,,,0 a 5
7779767000100,7779767000100,,,,0 a 5
7555119000170,7555119000170,,,,0 a 5
5162035000140,5162035000140,,,,0 a 5
13961673000150,13961673000150,,,,0 a 5
8280291000120,8280291000120,,,,0 a 5
8852826000190,8852826000190,,2.0,0.0,0 a 5
7560446000110,7560446000110,,,,0 a 5
14004650000110,14004650000110,,,,0 a 5
14054371000160,14054371000160,,,,0 a 5
3671287000170,3671287000170,,,,0 a 5
15851359000140,15851359000140,,,,0 a 5
14050796000100,14050796000100,,,,0 a 5
5744353000110,5744353000110,,,,0 a 5
15840038000140,15840038000140,,,,0 a 5
5643501000100,5643501000100,,2.0,0.0,0 a 5
2881703000100,2881703000100,,0.0,10.0,0 a 5
3512198000180,3512198000180,,,,0 a 5
3499549000160,3499549000160,,,,0 a 5
5531118000160,5531118000160,,,,0 a 5
5752918000100,5752918000100,,,,0 a 5
14179413000190,14179413000190,,,,0 a 5
3839588000160,3839588000160,,,,0 a 5
1615007000180,1615007000180,,23.0,10.0,0 a 5
192804000130,192804000130,,,,0 a 5
7150437000150,7150437000150,,,,0 a 5
14720879000150,14720879000150,,,,0 a 5
13938605000170,13938605000170,,,,0 a 5
7583618000170,7583618000170,,,,0 a 5
6093011000140,6093011000140,,,,0 a 5
5937036000110,5937036000110,,,,0 a 5
2300977000150,2300977000150,,,,0 a 5
15529458000100,15529458000100,,,,0 a 5
16057347000100,16057347000100,,,,0 a 5
15393080000160,15393080000160,,,,0 a 5
13939613000130,13939613000130,,,,0 a 5
13993583000140,13993583000140,,,,0 a 5
8032172000310,8032172000310,,,,0 a 5
11730968000190,11730968000190,,,,0 a 5
310004000680,310004000680,,,,0 a 5
6966200000180,6966200000180,,,,0 a 5
2932074004340,2932074004340,,0.0,7.0,0 a 5
9147946000150,9147946000150,,,,0 a 5
9540958000140,9540958000140,,,,0 a 5
10390774000120,10390774000120,,,,0 a 5
8158012000150,8158012000150,,,,0 a 5
11958735000220,11958735000220,,,,0 a 5
6225413000150,6225413000150,,,,0 a 5
9513866000170,9513866000170,,,,0 a 5
7438448000130,7438448000130,,1.0,0.0,0 a 5
14457443000110,14457443000110,,,,0 a 5
16403171000100,16403171000100,,,,0 a 5
26675751000100,26675751000100,,,,0 a 5
16439644000110,16439644000110,,,,0 a 5
15404076000150,15404076000150,,,,0 a 5
11576813000140,11576813000140,,,,0 a 5
16481515000190,16481515000190,,,,0 a 5
11389471000150,11389471000150,,,,0 a 5
62279971000170,62279971000170,,,,0 a 5
13183869000160,13183869000160,,,,0 a 5
53019592000150,53019592000150,,,,0 a 5
10343009000230,10343009000230,,,,0 a 5
94796497000140,94796497000140,,,,0 a 5
7409945000100,7409945000100,,1.0,0.0,0 a 5
62103619000260,62103619000260,,3.0,1.0,0 a 5
68970623000120,68970623000120,,,,0 a 5
16526590000120,16526590000120,,,,0 a 5
16530473000130,16530473000130,,,,0 a 5
2260356000190,2260356000190,,,,0 a 5
11853436000140,11853436000140,,,,0 a 5
8772541000140,8772541000140,,,,0 a 5
82455254000240,82455254000240,,,,0 a 5
65714297000100,65714297000100,,,,0 a 5
2490988000140,2490988000140,,,,0 a 5
13263696000190,13263696000190,,,,0 a 5
8032332000160,8032332000160,,1.0,0.0,0 a 5
13707636000110,13707636000110,,,,0 a 5
15051347000130,15051347000130,,,,0 a 5
2832092000100,2832092000100,,1.0,0.0,0 a 5
15561073000120,15561073000120,,,,0 a 5
15681892000100,15681892000100,,,,0 a 5
4342890000170,4342890000170,,,,0 a 5
15689305000120,15689305000120,,,,0 a 5
15695559000150,15695559000150,,,,0 a 5
11861326000120,11861326000120,,,,0 a 5
425926000390,425926000390,,,,0 a 5
4811028000160,4811028000160,,,,0 a 5
12502018000170,12502018000170,,,,0 a 5
4067364000140,4067364000140,,,,0 a 5
13442048000100,13442048000100,,,,0 a 5
1080745000170,1080745000170,,,,0 a 5
616171000140,616171000140,,,,0 a 5
2629835000130,2629835000130,,,,0 a 5
2940288000100,2940288000100,,,,0 a 5
6584699000160,6584699000160,,,,0 a 5
5859396000140,5859396000140,,,,0 a 5
3895744000100,3895744000100,,,,0 a 5
2313093000130,2313093000130,,,,0 a 5
2118446000140,2118446000140,,,,0 a 5
25052994000110,25052994000110,,,,0 a 5
97552919000120,97552919000120,,,,0 a 5
97522821000120,97522821000120,,,,0 a 5
8606025000900,8606025000900,,,,0 a 5
9940034000130,9940034000130,,,,0 a 5
14683235000130,14683235000130,,,,0 a 5
73034746000270,73034746000270,,,,0 a 5
38590436000150,38590436000150,,1.0,0.0,0 a 5
3001931000100,3001931000100,,,,0 a 5
15609478000190,15609478000190,,,,0 a 5
5153078000160,5153078000160,,,,0 a 5
4757870000160,4757870000160,,,,0 a 5
11714487000190,11714487000190,,,,0 a 5
1487620000160,1487620000160,,,,0 a 5
8793575000110,8793575000110,,,,0 a 5
85006070000290,85006070000290,,,,0 a 5
10716735000170,10716735000170,,,,0 a 5
15333044000100,15333044000100,,,,0 a 5
89032429001570,89032429001570,,,,0 a 5
1317345000560,1317345000560,,,,0 a 5
11790338000100,11790338000100,,2.0,0.0,0 a 5
5166445000160,5166445000160,,,,0 a 5
53068144000650,53068144000650,,,,0 a 5
68345768000130,68345768000130,,,,0 a 5
11521339000150,11521339000150,,,,0 a 5
7988312000870,7988312000870,,,,0 a 5
6348501000140,6348501000140,,,,0 a 5
9546972000150,9546972000150,,,,0 a 5
73744765000100,73744765000100,,,,0 a 5
85518561000130,85518561000130,,,,0 a 5
11118748000100,11118748000100,,3.0,0.0,0 a 5
5507847000180,5507847000180,,,,0 a 5
11190862000140,11190862000140,,,,0 a 5
4177736000190,4177736000190,,,,0 a 5
49674047000120,49674047000120,,,,0 a 5
94757135000140,94757135000140,,,,0 a 5
91440818000180,91440818000180,,,,0 a 5
84848183000190,84848183000190,,1.0,0.0,0 a 5
2874663000160,2874663000160,,,,0 a 5
60942729000290,60942729000290,,,,0 a 5
4552468000140,4552468000140,,,,0 a 5
49618226000140,49618226000140,,,,0 a 5
13460735000140,13460735000140,,,,0 a 5
6150111000160,6150111000160,,3.0,1.0,0 a 5
80908742000230,80908742000230,,,,0 a 5
10621830000190,10621830000190,,,,0 a 5
11172190000140,11172190000140,,,,0 a 5
13627809000190,13627809000190,,1.0,0.0,0 a 5
11737685000170,11737685000170,,,,0 a 5
13585911000170,13585911000170,,,,0 a 5
11655584000150,11655584000150,,,,0 a 5
13190543000160,13190543000160,,,,0 a 5
13403731000120,13403731000120,,,,0 a 5
11104198000170,11104198000170,,,,0 a 5
12880048000110,12880048000110,,,,0 a 5
12395996000160,12395996000160,,,,0 a 5
10572071055600,10572071055600,,,,0 a 5
10198311000160,10198311000160,,,,0 a 5
13352057000100,13352057000100,,,,0 a 5
11572791000140,11572791000140,,,,0 a 5
13664005000160,13664005000160,,,,0 a 5
12834917000170,12834917000170,,,,0 a 5
12476287000100,12476287000100,,,,0 a 5
11904471000140,11904471000140,,,,0 a 5
13342725000100,13342725000100,,1.0,0.0,0 a 5
55865398000110,55865398000110,,,,0 a 5
12688076000130,12688076000130,,,,0 a 5
13129165000100,13129165000100,,,,0 a 5
10436267000180,10436267000180,,,,0 a 5
11830560000190,11830560000190,,0.0,0.0,0 a 5
13630251000100,13630251000100,,,,0 a 5
10805655000190,10805655000190,,,,0 a 5
10362845000180,10362845000180,,,,0 a 5
59059824000180,59059824000180,,,,0 a 5
13185168000160,13185168000160,,,,0 a 5
11808176000190,11808176000190,,,,0 a 5
9230322000100,9230322000100,,,,0 a 5
11617491000130,11617491000130,,,,0 a 5
12806684000100,12806684000100,,,,0 a 5
12057356000140,12057356000140,,,,0 a 5
12153901000100,12153901000100,,,,0 a 5
11408528000110,11408528000110,,,,0 a 5
9928559000150,9928559000150,,,,0 a 5
16573594000160,16573594000160,,,,0 a 5
7226028000190,7226028000190,,,,0 a 5
5223037000100,5223037000100,,,,0 a 5
5867689000170,5867689000170,,,,0 a 5
3119624000110,3119624000110,,,,0 a 5
188091000130,188091000130,,,,0 a 5
92286509000160,92286509000160,,,,0 a 5
87480547000110,87480547000110,,,,0 a 5
81135311000160,81135311000160,,,,0 a 5
18536078000190,18536078000190,,,,0 a 5
4183308000170,4183308000170,,,,0 a 5
2348747000160,2348747000160,,,,0 a 5
26657403000100,26657403000100,,,,0 a 5
19249614000130,19249614000130,,,,0 a 5
54281126000100,54281126000100,,,,0 a 5
18986794000170,18986794000170,,,,0 a 5
56951460000150,56951460000150,,,,0 a 5
67330423000140,67330423000140,,,,0 a 5
70981477000180,70981477000180,,,,0 a 5
34565309000140,34565309000140,,,,0 a 5
10231332000130,10231332000130,,,,0 a 5
80217748000180,80217748000180,,,,0 a 5
49956741000130,49956741000130,,,,0 a 5
52638087000120,52638087000120,,,,0 a 5
76825140000160,76825140000160,,,,0 a 5
88982814000110,88982814000110,,,,0 a 5
29877065000100,29877065000100,,,,0 a 5
30646731000170,30646731000170,,,,0 a 5
90071549000160,90071549000160,,,,0 a 5
68387802000130,68387802000130,,,,0 a 5
61496154000100,61496154000100,,,,0 a 5
9585148000100,9585148000100,,,,0 a 5
7987231000180,7987231000180,,,,0 a 5
8396394000150,8396394000150,,,,0 a 5
7208250000160,7208250000160,,,,0 a 5
646104000330,646104000330,,,,0 a 5
2928778000190,2928778000190,,,,0 a 5
14649357000100,14649357000100,,,,0 a 5
5505737000180,5505737000180,,,,0 a 5
9208183000100,9208183000100,,,,0 a 5
2115997000150,2115997000150,,,,0 a 5
13470715000150,13470715000150,,,,0 a 5
55524342000100,55524342000100,,,,0 a 5
13587405000110,13587405000110,,,,0 a 5
11122252000100,11122252000100,,1.0,1.0,0 a 5
12456914000140,12456914000140,,,,0 a 5
13822831000190,13822831000190,,,,0 a 5
13030297000180,13030297000180,,,,0 a 5
84542810000160,84542810000160,,,,0 a 5
14888948000130,14888948000130,,,,0 a 5
10316007000170,10316007000170,,,,0 a 5
14959998000160,14959998000160,,0.0,0.0,0 a 5
15224725000130,15224725000130,,,,0 a 5
15698317000110,15698317000110,,,,0 a 5
15697020000130,15697020000130,,,,0 a 5
15731774000160,15731774000160,,,,0 a 5
15732933000140,15732933000140,,,,0 a 5
10309339000390,10309339000390,,,,0 a 5
15739240000180,15739240000180,,,,0 a 5
8213199000490,8213199000490,,,,0 a 5
9210918000210,9210918000210,,,,0 a 5
8351844000270,8351844000270,,,,0 a 5
8396358000600,8396358000600,,,,0 a 5
66970229009890,66970229009890,,,,0 a 5
6177717000190,6177717000190,,,,0 a 5
15246442000190,15246442000190,,,,0 a 5
1694944000250,1694944000250,,1.0,0.0,0 a 5
15596451000100,15596451000100,,,,0 a 5
5559270000150,5559270000150,,1.0,1.0,0 a 5
87715678000210,87715678000210,,0.0,3.0,0 a 5
12806973000100,12806973000100,,,,0 a 5
3236501000160,3236501000160,,,,0 a 5
8839837000130,8839837000130,,,,0 a 5
15756843000190,15756843000190,,,,0 a 5
93521391000170,93521391000170,,,,0 a 5
12425173000130,12425173000130,,,,0 a 5
49930514101080,49930514101080,,,,0 a 5
22439343000190,22439343000190,,,,0 a 5
10803793000130,10803793000130,,0.0,0.0,0 a 5
7962644000100,7962644000100,,,,0 a 5
14544047000120,14544047000120,,,,0 a 5
15283306000170,15283306000170,,,,0 a 5
13425825000280,13425825000280,,,,0 a 5
6347693000250,6347693000250,,,,0 a 5
87139234000100,87139234000100,,,,0 a 5
64323777000170,64323777000170,,,,0 a 5
51519197000100,51519197000100,,2.0,2.0,0 a 5
13224623000190,13224623000190,,,,0 a 5
60048188000170,60048188000170,,,,0 a 5
3112335000190,3112335000190,,,,0 a 5
4309903000100,4309903000100,,,,0 a 5
27634716000520,27634716000520,,,,0 a 5
93341733000170,93341733000170,,,,0 a 5
52557469000120,52557469000120,,,,0 a 5
15291858000120,15291858000120,,,,0 a 5
7953678005520,7953678005520,,,,0 a 5
15305553000120,15305553000120,,,,0 a 5
15777000000170,15777000000170,,,,0 a 5
60746948599200,60746948599200,,,,0 a 5
2799419000180,2799419000180,,,,0 a 5
83559534000180,83559534000180,,,,0 a 5
55764401000100,55764401000100,,,,0 a 5
56972706000170,56972706000170,,,,0 a 5
29742020000110,29742020000110,,,,0 a 5
64704836000150,64704836000150,,,,0 a 5
