cd_cnpj;cod_ordem;cod_ramo;desc_ramo;chave_cnae
09372163000170;0;4530704;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;45
15191955000140;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
15196698000130;0;2330399;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;23
15673237000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
14512547000180;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
12940450001620;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
11475677000100;0;8112500;CONDOMINIOS PREDIAIS;81
63937635000130;0;3314702;MANUTENCAO E REPARACAO DE EQUIPAMENTOS HIDRAULICOS E PNEUMATICOS, EXCETO VALVULAS;33
24645871000120;0;5611201;RESTAURANTES E SIMILARES;56
75892067001230;0;1069400;MOAGEM E FABRICACAO DE PRODUTOS DE ORIGEM VEGETAL NAO ESPECIFICADOS ANTERIORMENTE;10
09070618000100;0;4213800;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;42
14749784000160;0;4924800;TRANSPORTE ESCOLAR;49
16528123000130;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
02169503000110;0;4729699;CASAS LOTERICAS;47
82254699000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
09573012000180;0;113000;CULTIVO DE CANADEACUCAR;1
55024442000160;0;2342702;FABRICACAO DE ARTEFATOS DE CERAMICA E BARRO COZIDO PARA USO NA CONSTRUCAO, EXCETO AZULEJOS E PISOS;23
15048452000110;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
10372632000130;0;3314713;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;33
01652307000130;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
10258842000100;0;4618499;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;46
11749251000190;0;1093701;FABRICACAO DE FRUTAS CRISTALIZADAS, BALAS E SEMELHANTES;10
79425278000160;0;4669999;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIOS;46
07281814000190;0;6399200;ATIVIDADES DE CONTABILIDADE;63
05077957000150;0;4637199;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL;46
37587276000390;0;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
05932576000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
01603958000130;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15216250000130;0;4399103;OBRAS DE ALVENARIA;43
16934923000150;0;2539001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;25
11808007000150;0;4520006;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;45
14151347000140;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
13149476000130;0;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
04808359000140;0;1629301;COMERCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS;16
07041903000160;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
13028644000130;0;4754701;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;47
12328637000190;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
09304811000150;0;4399103;OBRAS DE ALVENARIA;43
11035887000170;0;1092900;FABRICACAO DE BISCOITOS E BOLACHAS;10
11821588000160;0;4772500;CABELEIREIROS, MANICURE E PEDICURE;47
42968099000160;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
01279444000170;0;7319001;CONSULTORIA EM PUBLICIDADE;73
15199136000140;0;6021700;ATIVIDADES DE TELEVISAO ABERTA;60
09287546000140;0;113000;CULTIVO DE CANADEACUCAR;1
04194331000160;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
06063312000120;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
07733362000130;0;6311900;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;63
28382885000230;0;4120400;CONSTRUCAO DE EDIFICIOS;41
33138686000130;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
12923705000160;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
84615871000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
11855454000160;0;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
51946200001730;0;4221905;MANUTENCAO DE ESTACOES E REDES DE TELECOMUNICACOES;42
03983509002800;0;8411600;ADMINISTRACAO PUBLICA EM GERAL;84
01867560000100;0;4511103;COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS;45
05453905000130;0;9329899;OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE;93
00914240000100;0;4613300;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA, MATERIAL DE CONSTRUCAO E FERRAGENS;46
10640884000100;0;3313901;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;33
14160819000120;0;4712100;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
79655007000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
01765332000200;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
04176391000150;0;4611700;COMERCIO ATACADISTA DE DEFENSIVOS AGRICOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO;46
10378399000100;0;4616800;DESIGN DE PRODUTO;46
12533426000190;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
95421046000190;0;111302;CRIACAO DE BOVINOS PARA CORTE;1
42782219000130;0;8591100;ENSINO DE ESPORTES;85
09182166000140;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
09521296000160;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
51497097000120;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
52728540000190;0;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
44622934000130;0;4633801;COMERCIO ATACADISTA DE FRUTAS, VERDURAS, RAIZES, TUBERCULOS, HORTALICAS E LEGUMES FRESCOS;46
06333320000140;0;5211701;ARMAZENS GERAIS  EMISSAO DE WARRANT;52
03283889000150;0;7911200;AGENCIAS DE VIAGENS;79
08600190000190;0;4646001;COMERCIO ATACADISTA DE COSMETICOS E PRODUTOS DE PERFUMARIA;46
01972593000110;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
06059707000150;0;8112500;CONDOMINIOS PREDIAIS;81
06912070000100;0;4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
12007462000110;0;4789099;ATIVIDADES DE CONDICIONAMENTO FISICO;47
17282385000200;0;1531901;FABRICACAO DE CALCADOS DE COURO;15
34692962000170;0;1011201;COMERCIO ATACADISTA DE AVES ABATIDAS E DERIVADOS;10
05587716000150;0;4221902;COMERCIO VAREJISTA DE MATERIAL ELETRICO;42
08202492000100;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
10917216000170;0;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
04227467000200;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
10250006000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
48905509000100;0;7112000;SERVICOS DE ENGENHARIA;71
12531634000150;0;6462000;ALUGUEL DE IMOVEIS PROPRIOS;64
07093824000100;0;1413401;CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA;14
16764728000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
13002771000160;0;4330405;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;43
04064415000180;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
12240601000150;0;5611201;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
10388707000170;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
16957122000100;0;3832700;COMERCIO ATACADISTA DE RESIDUOS E SUCATAS NAOMETALICOS, EXCETO DE PAPEL E PAPELAO;38
07083592000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
13095308000100;0;1813099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;18
10341474000150;0;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
88304779000180;0;6810202;ALUGUEL DE IMOVEIS PROPRIOS;68
04532501000170;0;6202300;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS;62
11522759000150;0;4759899;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;47
04428945000160;0;6311900;TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;63
09121589000150;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
81245201000150;0;1610201;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;16
06132909000180;0;5611201;RESTAURANTES E SIMILARES;56
14178068000170;0;1749400;FABRICACAO DE PRODUTOS DE PASTAS CELULOSICAS, PAPEL, CARTOLINA, PAPELCARTAO E PAPELAO ONDULADO NAO ESPECIFICADOS ANTERIORMENTE;17
05529755000100;0;4321500;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;43
13890803000100;0;5612100;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
14620717000140;0;4617600;COMERCIO ATACADISTA DE LEITE E LATICINIOS;46
15590074000100;0;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
02614634000160;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
11750032000120;0;1412602;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;14
12557067000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
74085382000130;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
12658201000160;0;1093701;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;10
14851445000190;0;4520007;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
10801729000110;0;1821100;SERVICOS DE ACABAMENTOS GRAFICOS, EXCETO ENCADERNACAO E PLASTIFICACAO;18
12704377000100;0;4712100;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
10892150000100;0;151201;CRIACAO DE ASININOS E MUARES;1
07843714000100;0;2840200;FABRICACAO DE CABINES, CARROCERIAS E REBOQUES PARA OUTROS VEICULOS AUTOMOTORES, EXCETO CAMINHOES E ONIBUS;28
13381517000110;0;7319099;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;73
15234348000110;0;8130300;ATIVIDADES PAISAGISTICAS;81
15235141000160;0;1340599;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;13
10805850000110;0;8599601;FORMACAO DE CONDUTORES;85
12399089000190;0;4763604;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;47
12290922000160;0;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
33870163027970;0;6421200;BANCOS COMERCIAIS;64
63492698000120;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
05418250000160;0;6462000;ALUGUEL DE IMOVEIS PROPRIOS;64
77070639000330;0;810001;ATIVIDADES DE APOIO A EXTRACAO DE MINERAIS NAOMETALICOS;8
02692619000130;0;7119701;SERVICOS DE CARTOGRAFIA, TOPOGRAFIA E GEODESIA;71
01395064000100;0;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
69275956000100;0;8112500;CONDOMINIOS PREDIAIS;81
13050439000170;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
12109543000120;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
06291979000180;0;2930101;FABRICACAO DE CABINES, CARROCERIAS E REBOQUES PARA CAMINHOES;29
60701190086220;0;6422100;BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL;64
14278977000180;0;8299707;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS;82
06969710000100;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
14557688000110;0;4772500;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;47
42935247000140;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
14565232000100;0;1091101;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;10
12100532000180;0;4330403;COMERCIO VAREJISTA DE VIDROS;43
16664297000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16708103000140;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
14380134000190;0;4617600;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;46
12758501000110;0;4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
12094128000140;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
12217871000140;0;7410202;ATIVIDADES PAISAGISTICAS;74
13603535000360;0;5211701;ARMAZENS GERAIS  EMISSAO DE WARRANT;52
12298958000190;0;4672900;COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS;46
14369689000130;0;2071100;FABRICACAO DE TINTAS, VERNIZES, ESMALTES E LACAS;20
15306208000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
14153034000120;0;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;56
13598161000170;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
13106883000160;0;4751202;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
13223335000110;0;1412602;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;14
11249023000150;0;9491000;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
12582985000190;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15793587000100;0;1091102;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;10
15903443000160;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
13653039000150;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
13983857000110;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
15910584000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
37073160000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08441551000100;0;133499;CRIACAO DE BOVINOS PARA LEITE;1
15136283000170;0;2092402;ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE;20
08922583000110;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
17000048000100;0;4651601;COMERCIO ATACADISTA DE COMPONENTES ELETRONICOS E EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;46
17002523000170;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
17011730000190;0;5320202;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;53
17032161000160;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
19721463000170;0;9420100;ATIVIDADES DE ORGANIZACOES SINDICAIS;94
13697133000100;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
07316672000150;0;4110700;CONSTRUCAO DE EDIFICIOS;41
07928352000150;0;4789008;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;47
90958232000220;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
09453642000110;0;5611201;RESTAURANTES E SIMILARES;56
13796780000170;0;4772500;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13765085000140;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
07153916000120;0;4110700;ALUGUEL DE IMOVEIS PROPRIOS;41
13808832000180;0;1629301;COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;16
07476611000150;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
13737399000130;0;4689301;COMERCIO ATACADISTA DE PRODUTOS DA EXTRACAO MINERAL, EXCETO COMBUSTIVEIS;46
09546963000160;0;4330403;OBRAS DE ACABAMENTO EM GESSO E ESTUQUE;43
09414940000100;0;4713002;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
08458714000150;0;8112500;CONDOMINIOS PREDIAIS;81
07527166000100;0;6463800;ALUGUEL DE IMOVEIS PROPRIOS;64
06282336000170;0;4679699;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;46
14619235000170;0;1093701;COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING;10
03434299000180;0;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;70
03305349000120;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
02698070000190;0;6202300;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIOS;62
05265060000230;0;8599601;FORMACAO DE CONDUTORES;85
02170387000150;0;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
05493714000100;0;1064300;FABRICACAO DE FARINHA DE MILHO E DERIVADOS, EXCETO OLEOS DE MILHO;10
14041521000100;0;5620101;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS;56
13925692000120;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
14183871000100;0;5611201;RESTAURANTES E SIMILARES;56
02166162000120;0;6470101;FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIARIOS E IMOBILIARIOS;64
14399046000130;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
02718235000220;0;9319101;OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE;93
01203962000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
03469865000190;0;4311801;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;43
15123803000100;0;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;45
00526011000100;0;2342702;FABRICACAO DE ARTEFATOS DE CERAMICA E BARRO COZIDO PARA USO NA CONSTRUCAO, EXCETO AZULEJOS E PISOS;23
13930210000120;0;4789002;ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;47
13950635000100;0;4772500;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13951007000130;0;4712100;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;47
16010736000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
34376780000190;0;8112500;CONDOMINIOS PREDIAIS;81
11744911000140;0;2539001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;25
07894583000190;0;4674500;COMERCIO ATACADISTA DE CIMENTO;46
13458653000160;0;4399103;OBRAS DE ALVENARIA;43
03952776000280;0;4922101;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA;49
15167783000170;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
15538417000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
14428313000150;0;4637199;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL;46
09160576000190;0;4782201;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
34028316234600;0;5310501;ATIVIDADES DO CORREIO NACIONAL;53
26140756000120;0;8411600;ADMINISTRACAO PUBLICA EM GERAL;84
05581128000290;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
16871715000150;0;1412602;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;14
13819281000150;0;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
15547900000120;0;4520006;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;45
02003592000120;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
00531621000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08480005000170;0;111302;CRIACAO DE FRANGOS PARA CORTE;1
16456706000100;0;4771701;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;47
91962266000170;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
97532214000140;0;4713002;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
66970229014540;0;6120502;SERVICO MOVEL ESPECIALIZADO  SME;61
08282214000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
00429070000160;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
01297612000150;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
78175270000120;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
11986235000110;0;4713002;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
91706010000100;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
29522745000100;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
14872825000100;0;4772500;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;47
44833614000200;0;4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
16884127000150;0;1091102;COMERCIO VAREJISTA DE BEBIDAS;10
05077830000130;0;8112500;CONDOMINIOS PREDIAIS;81
74599507000140;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
72485899000190;0;4647802;ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE;46
14088741000180;0;5320202;SERVICOS DE ENTREGA RAPIDA;53
63759708000140;0;4120400;CONSTRUCAO DE EDIFICIOS;41
15047751000130;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
03315943000100;0;3101200;COMERCIO VAREJISTA DE MOVEIS;31
09653608000270;0;4783101;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;47
11353850000190;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
07710146000170;0;2539001;SERVICOS DE USINAGEM, TORNEARIA E SOLDA;25
12806116000100;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
42238113000250;0;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
62466198000150;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
78357548000180;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
07941499000180;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
15566333000150;0;4330404;OBRAS DE ALVENARIA;43
16959495000110;0;4772500;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;47
02192159000180;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
97544764000180;0;1622699;FABRICACAO DE FERRAMENTAS;16
06312074000220;0;4511103;COMERCIO ATACADISTA DE EQUIPAMENTOS ELETRICOS DE USO PESSOAL E DOMESTICO;45
97538285000150;0;1091101;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;10
